x-axis,1,2,3
+12.6575000E+00,+3.8943E-03,+3.7650753E+00,-38.4420E-03
+12.6580000E+00,-26.2564E-03,+3.7650753E+00,-68.5928E-03
+12.6585000E+00,-76.5077E-03,+3.7022613E+00,-13.3164E-03
+12.6590000E+00,-76.5077E-03,+3.7022613E+00,-118.8440E-03
+12.6595000E+00,-131.7841E-03,+3.8278894E+00,-88.6933E-03
+12.6600000E+00,-51.3820E-03,+3.8278894E+00,-38.4420E-03
+12.6605000E+00,-51.3820E-03,+3.7022613E+00,-68.5928E-03
+12.6610000E+00,+3.8943E-03,+3.7650753E+00,-13.3164E-03
+12.6615000E+00,+3.8943E-03,+3.8278894E+00,-13.3164E-03
+12.6620000E+00,-106.6584E-03,+3.7022613E+00,-68.5928E-03
+12.6625000E+00,-76.5077E-03,+3.6268844E+00,+11.8092E-03
+12.6630000E+00,-106.6584E-03,+3.8278894E+00,-68.5928E-03
+12.6635000E+00,-56.4072E-03,+3.8278894E+00,+11.8092E-03
+12.6640000E+00,-131.7841E-03,+3.6268844E+00,+11.8092E-03
+12.6645000E+00,-76.5077E-03,+3.7022613E+00,-68.5928E-03
+12.6650000E+00,-101.6333E-03,+3.7650753E+00,-38.4420E-03
+12.6655000E+00,-106.6584E-03,+3.8278894E+00,-13.3164E-03
+12.6660000E+00,-76.5077E-03,+3.7650753E+00,+11.8092E-03
+12.6665000E+00,-76.5077E-03,+3.7022613E+00,-68.5928E-03
+12.6670000E+00,-106.6584E-03,+3.9032663E+00,-13.3164E-03
+12.6675000E+00,-131.7841E-03,+3.8278894E+00,-68.5928E-03
+12.6680000E+00,-101.6333E-03,+3.8278894E+00,-118.8440E-03
+12.6685000E+00,-76.5077E-03,+3.9660804E+00,+11.8092E-03
+12.6690000E+00,-106.6584E-03,+3.8278894E+00,-38.4420E-03
+12.6695000E+00,-101.6333E-03,+3.7650753E+00,-68.5928E-03
+12.6700000E+00,-76.5077E-03,+3.8278894E+00,-13.3164E-03
+12.6705000E+00,-51.3820E-03,+3.7650753E+00,-38.4420E-03
+12.6710000E+00,-51.3820E-03,+3.8278894E+00,+11.8092E-03
+12.6715000E+00,-76.5077E-03,+3.7650753E+00,-38.4420E-03
+12.6720000E+00,-76.5077E-03,+3.8278894E+00,-13.3164E-03
+12.6725000E+00,-131.7841E-03,+3.7022613E+00,-38.4420E-03
+12.6730000E+00,-76.5077E-03,+3.7650753E+00,-93.7184E-03
+12.6735000E+00,-76.5077E-03,+3.7022613E+00,-13.3164E-03
+12.6740000E+00,-131.7841E-03,+3.6268844E+00,-13.3164E-03
+12.6745000E+00,-76.5077E-03,+3.8278894E+00,-38.4420E-03
+12.6750000E+00,-76.5077E-03,+3.7022613E+00,-68.5928E-03
+12.6755000E+00,-76.5077E-03,+3.8278894E+00,-38.4420E-03
+12.6760000E+00,-76.5077E-03,+3.8278894E+00,-88.6933E-03
+12.6765000E+00,-76.5077E-03,+3.7650753E+00,-118.8440E-03
+12.6770000E+00,-76.5077E-03,+3.8278894E+00,-38.4420E-03
+12.6775000E+00,-26.2564E-03,+3.7022613E+00,-13.3164E-03
+12.6780000E+00,-76.5077E-03,+3.7650753E+00,-68.5928E-03
+12.6785000E+00,-76.5077E-03,+3.7022613E+00,-13.3164E-03
+12.6790000E+00,-76.5077E-03,+3.8278894E+00,+11.8092E-03
+12.6795000E+00,-76.5077E-03,+3.8278894E+00,-38.4420E-03
+12.6800000E+00,-76.5077E-03,+3.7650753E+00,-13.3164E-03
+12.6805000E+00,-76.5077E-03,+3.7650753E+00,-68.5928E-03
+12.6810000E+00,-131.7841E-03,+3.7776382E+00,+11.8092E-03
+12.6815000E+00,-131.7841E-03,+3.7022613E+00,+11.8092E-03
+12.6820000E+00,-106.6584E-03,+3.8278894E+00,-13.3164E-03
+12.6825000E+00,-76.5077E-03,+3.8278894E+00,+11.8092E-03
+12.6830000E+00,-106.6584E-03,+3.7022613E+00,-13.3164E-03
+12.6835000E+00,-76.5077E-03,+3.6268844E+00,-68.5928E-03
+12.6840000E+00,-51.3820E-03,+3.8278894E+00,-68.5928E-03
+12.6845000E+00,-106.6584E-03,+3.7650753E+00,+2.8811559E+00
+12.6850000E+00,-26.2564E-03,+3.8278894E+00,+2.8560303E+00
+12.6855000E+00,-76.5077E-03,+3.7022613E+00,+2.8560303E+00
+12.6860000E+00,-76.5077E-03,+3.8278894E+00,+2.9866836E+00
+12.6865000E+00,-76.5077E-03,+3.7650753E+00,+2.9062816E+00
+12.6870000E+00,+3.8943E-03,+3.6268844E+00,+2.9062816E+00
+12.6875000E+00,-76.5077E-03,+3.8278894E+00,+2.9062816E+00
+12.6880000E+00,-26.2564E-03,+3.6268844E+00,+2.9062816E+00
+12.6885000E+00,-76.5077E-03,+3.8278894E+00,+2.9062816E+00
+12.6890000E+00,-76.5077E-03,+3.6268844E+00,+2.9062816E+00
+12.6895000E+00,-26.2564E-03,+3.7650753E+00,+2.8811559E+00
+12.6900000E+00,-76.5077E-03,+3.6268844E+00,+2.8811559E+00
+12.6905000E+00,-51.3820E-03,+3.6268844E+00,+2.9062816E+00
+12.6910000E+00,-76.5077E-03,+3.6268844E+00,+2.9062816E+00
+12.6915000E+00,-76.5077E-03,+3.7022613E+00,+2.8811559E+00
+12.6920000E+00,-106.6584E-03,+3.8278894E+00,+2.8560303E+00
+12.6925000E+00,-131.7841E-03,+3.8278894E+00,+2.9062816E+00
+12.6930000E+00,-76.5077E-03,+3.8278894E+00,+2.8258795E+00
+12.6935000E+00,-106.6584E-03,+3.6268844E+00,+2.8560303E+00
+12.6940000E+00,-106.6584E-03,+3.7022613E+00,+2.9364323E+00
+12.6945000E+00,-106.6584E-03,+3.8278894E+00,+2.8861811E+00
+12.6950000E+00,-106.6584E-03,+3.8278894E+00,+2.8811559E+00
+12.6955000E+00,-76.5077E-03,+3.8278894E+00,+2.9615579E+00
+12.6960000E+00,-76.5077E-03,+3.9660804E+00,+2.8560303E+00
+12.6965000E+00,-26.2564E-03,+3.8278894E+00,+2.9062816E+00
+12.6970000E+00,-76.5077E-03,+3.7650753E+00,+2.8258795E+00
+12.6975000E+00,-101.6333E-03,+3.8278894E+00,+2.9062816E+00
+12.6980000E+00,-76.5077E-03,+3.7650753E+00,+2.9062816E+00
+12.6985000E+00,-131.7841E-03,+3.8278894E+00,+2.9062816E+00
+12.6990000E+00,-106.6584E-03,+3.6268844E+00,+2.8258795E+00
+12.6995000E+00,-131.7841E-03,+3.7650753E+00,+2.8258795E+00
+12.7000000E+00,-51.3820E-03,+3.8278894E+00,+2.8811559E+00
+12.7005000E+00,-51.3820E-03,+3.7650753E+00,+2.8560303E+00
+12.7010000E+00,-26.2564E-03,+3.8278894E+00,+2.8811559E+00
+12.7015000E+00,-106.6584E-03,+3.6268844E+00,+2.9062816E+00
+12.7020000E+00,-56.4072E-03,+3.6268844E+00,+2.8811559E+00
+12.7025000E+00,-156.9097E-03,+3.8278894E+00,+2.8560303E+00
+12.7030000E+00,-26.2564E-03,+3.7650753E+00,+2.8560303E+00
+12.7035000E+00,-76.5077E-03,+3.8278894E+00,+2.8560303E+00
+12.7040000E+00,-131.7841E-03,+3.6268844E+00,+2.9062816E+00
+12.7045000E+00,-131.7841E-03,+3.7776382E+00,+2.9364323E+00
+12.7050000E+00,-26.2564E-03,+3.7650753E+00,+2.8258795E+00
+12.7055000E+00,-76.5077E-03,+3.7022613E+00,+2.9062816E+00
+12.7060000E+00,-101.6333E-03,+3.8278894E+00,+2.9062816E+00
+12.7065000E+00,-76.5077E-03,+3.8278894E+00,+2.9062816E+00
+12.7070000E+00,-106.6584E-03,+3.8278894E+00,+2.8811559E+00
+12.7075000E+00,-51.3820E-03,+3.6268844E+00,+2.8560303E+00
+12.7080000E+00,-56.4072E-03,+3.8278894E+00,+2.8560303E+00
+12.7085000E+00,-76.5077E-03,+3.9032663E+00,+2.9615579E+00
+12.7090000E+00,-76.5077E-03,+3.7022613E+00,+2.8560303E+00
+12.7095000E+00,-76.5077E-03,+3.7022613E+00,+2.9062816E+00
+12.7100000E+00,-51.3820E-03,+3.8278894E+00,+2.9062816E+00
+12.7105000E+00,-131.7841E-03,+3.7650753E+00,+2.9062816E+00
+12.7110000E+00,+3.8943E-03,+3.8278894E+00,+2.9615579E+00
+12.7115000E+00,-56.4072E-03,+3.7022613E+00,+2.9062816E+00
+12.7120000E+00,-131.7841E-03,+3.7650753E+00,+2.8861811E+00
+12.7125000E+00,-76.5077E-03,+3.7022613E+00,+2.8560303E+00
+12.7130000E+00,-131.7841E-03,+3.7022613E+00,+2.8560303E+00
+12.7135000E+00,-76.5077E-03,+3.7022613E+00,+2.8811559E+00
+12.7140000E+00,-76.5077E-03,+3.8278894E+00,+2.8560303E+00
+12.7145000E+00,-26.2564E-03,+3.7650753E+00,+2.8811559E+00
+12.7150000E+00,-131.7841E-03,+3.7022613E+00,+2.9062816E+00
+12.7155000E+00,-131.7841E-03,+3.7022613E+00,+2.8811559E+00
+12.7160000E+00,-106.6584E-03,+3.5012562E+00,+2.9062816E+00
+12.7165000E+00,-76.5077E-03,+3.8278894E+00,+2.8560303E+00
+12.7170000E+00,-76.5077E-03,+3.7022613E+00,+2.9062816E+00
+12.7175000E+00,-156.9097E-03,+3.8278894E+00,+2.9062816E+00
+12.7180000E+00,-76.5077E-03,+3.6268844E+00,+2.9866836E+00
+12.7185000E+00,-101.6333E-03,+3.6268844E+00,+2.8258795E+00
+12.7190000E+00,-131.7841E-03,+3.6268844E+00,+2.9615579E+00
+12.7195000E+00,-76.5077E-03,+3.7650753E+00,+2.8560303E+00
+12.7200000E+00,-156.9097E-03,+3.9032663E+00,+2.9615579E+00
+12.7205000E+00,-106.6584E-03,+3.8278894E+00,+2.8560303E+00
+12.7210000E+00,-76.5077E-03,+3.8278894E+00,+2.8560303E+00
+12.7215000E+00,-106.6584E-03,+3.8278894E+00,+2.9062816E+00
+12.7220000E+00,-76.5077E-03,+3.8278894E+00,+2.9062816E+00
+12.7225000E+00,-106.6584E-03,+3.8278894E+00,+2.8811559E+00
+12.7230000E+00,-106.6584E-03,+3.8278894E+00,+2.9062816E+00
+12.7235000E+00,-131.7841E-03,+3.7650753E+00,+2.9062816E+00
+12.7240000E+00,-76.5077E-03,+3.8278894E+00,+2.8560303E+00
+12.7245000E+00,-76.5077E-03,+3.8278894E+00,+2.8258795E+00
+12.7250000E+00,-26.2564E-03,+3.6268844E+00,+2.9062816E+00
+12.7255000E+00,-26.2564E-03,+3.8278894E+00,+2.9062816E+00
+12.7260000E+00,+3.8943E-03,+3.6268844E+00,+2.9364323E+00
+12.7265000E+00,-26.2564E-03,+3.8278894E+00,+2.9062816E+00
+12.7270000E+00,-76.5077E-03,+3.7022613E+00,+2.9062816E+00
+12.7275000E+00,-76.5077E-03,+3.7022613E+00,+2.9062816E+00
+12.7280000E+00,-76.5077E-03,+3.6268844E+00,+2.8560303E+00
+12.7285000E+00,-106.6584E-03,+3.7022613E+00,+2.9062816E+00
+12.7290000E+00,-76.5077E-03,+3.8278894E+00,+2.8811559E+00
+12.7295000E+00,-76.5077E-03,+3.7650753E+00,+2.9062816E+00
+12.7300000E+00,-76.5077E-03,+3.8278894E+00,+2.8811559E+00
+12.7305000E+00,-76.5077E-03,+3.6268844E+00,+2.8560303E+00
+12.7310000E+00,-131.7841E-03,+3.8278894E+00,+2.9062816E+00
+12.7315000E+00,-76.5077E-03,+3.7022613E+00,+2.9062816E+00
+12.7320000E+00,-131.7841E-03,+3.8278894E+00,+2.9314072E+00
+12.7325000E+00,-26.2564E-03,+3.7650753E+00,+2.9062816E+00
+12.7330000E+00,-101.6333E-03,+3.8278894E+00,+2.9062816E+00
+12.7335000E+00,-156.9097E-03,+3.8278894E+00,+2.9062816E+00
+12.7340000E+00,-56.4072E-03,+3.7022613E+00,+2.8007539E+00
+12.7345000E+00,-76.5077E-03,+3.8278894E+00,+2.9062816E+00
+12.7350000E+00,-106.6584E-03,+3.7650753E+00,+2.9062816E+00
+12.7355000E+00,-76.5077E-03,+3.8278894E+00,+2.8258795E+00
+12.7360000E+00,-76.5077E-03,+3.7650753E+00,+2.8258795E+00
+12.7365000E+00,-76.5077E-03,+3.8278894E+00,+2.9062816E+00
+12.7370000E+00,-156.9097E-03,+3.6268844E+00,+2.8560303E+00
+12.7375000E+00,-76.5077E-03,+3.5766331E+00,+2.8811559E+00
+12.7380000E+00,-76.5077E-03,+3.8278894E+00,+2.9062816E+00
+12.7385000E+00,-76.5077E-03,+3.8278894E+00,+2.8258795E+00
+12.7390000E+00,-76.5077E-03,+3.8278894E+00,+2.8560303E+00
+12.7395000E+00,-106.6584E-03,+3.8278894E+00,+2.9062816E+00
+12.7400000E+00,-131.7841E-03,+3.7650753E+00,+2.9062816E+00
+12.7405000E+00,-76.5077E-03,+3.8278894E+00,+2.8811559E+00
+12.7410000E+00,-76.5077E-03,+3.7650753E+00,+2.8510052E+00
+12.7415000E+00,-76.5077E-03,+3.7022613E+00,+2.8811559E+00
+12.7420000E+00,-76.5077E-03,+3.9032663E+00,+2.9062816E+00
+12.7425000E+00,-76.5077E-03,+3.8278894E+00,+2.9062816E+00
+12.7430000E+00,-106.6584E-03,+3.8278894E+00,+2.9062816E+00
+12.7435000E+00,-76.5077E-03,+3.7022613E+00,+2.9062816E+00
+12.7440000E+00,-76.5077E-03,+3.7650753E+00,+2.9062816E+00
+12.7445000E+00,-76.5077E-03,+3.8278894E+00,+2.9062816E+00
+12.7450000E+00,-76.5077E-03,+3.7650753E+00,+2.8560303E+00
+12.7455000E+00,-76.5077E-03,+3.7650753E+00,+2.9062816E+00
+12.7460000E+00,-51.3820E-03,+3.7650753E+00,+2.9062816E+00
+12.7465000E+00,+3.8943E-03,+3.7650753E+00,+2.9062816E+00
+12.7470000E+00,-106.6584E-03,+3.8278894E+00,+2.8258795E+00
+12.7475000E+00,-51.3820E-03,+3.8278894E+00,+2.9364323E+00
+12.7480000E+00,-51.3820E-03,+3.8278894E+00,+2.8258795E+00
+12.7485000E+00,-76.5077E-03,+3.8278894E+00,+2.9062816E+00
