x-axis,1,2,3
second,Volt,Volt,Volt
+15.1770000E+00,+2.8983667E+00,+8.7939E-03,+2.9113067E+00
+15.1775000E+00,+2.8983667E+00,+8.7939E-03,+2.8258795E+00
+15.1780000E+00,+2.8179647E+00,+8.7939E-03,+2.9113067E+00
+15.1785000E+00,+2.8933415E+00,+8.7939E-03,+2.8258795E+00
+15.1790000E+00,+2.8179647E+00,+8.7939E-03,+2.9062816E+00
+15.1795000E+00,+2.9737436E+00,-179.6483E-03,+2.8309047E+00
+15.1800000E+00,+2.8983667E+00,+209.7989E-03,+2.8309047E+00
+15.1805000E+00,+2.8933415E+00,+8.7939E-03,+2.8309047E+00
+15.1810000E+00,+2.8983667E+00,+8.7939E-03,+2.8258795E+00
+15.1815000E+00,+2.8983667E+00,+8.7939E-03,+2.9062816E+00
+15.1820000E+00,+2.8179647E+00,-179.6483E-03,+2.9062816E+00
+15.1825000E+00,+2.8983667E+00,+8.7939E-03,+2.9062816E+00
+15.1830000E+00,+2.8983667E+00,+8.7939E-03,+2.9062816E+00
+15.1835000E+00,+2.8983667E+00,+8.7939E-03,+2.9062816E+00
+15.1840000E+00,+2.8983667E+00,+8.7939E-03,+2.9113067E+00
+15.1845000E+00,+2.9737436E+00,+8.7939E-03,-68.5928E-03
+15.1850000E+00,+2.8983667E+00,+8.7939E-03,-63.5677E-03
+15.1855000E+00,+2.8983667E+00,+8.7939E-03,-68.5928E-03
+15.1860000E+00,+2.8983667E+00,+8.7939E-03,-68.5928E-03
+15.1865000E+00,+2.8179647E+00,+209.7989E-03,-68.5928E-03
+15.1870000E+00,+2.8933415E+00,+8.7939E-03,-68.5928E-03
+15.1875000E+00,+2.8179647E+00,+209.7989E-03,-68.5928E-03
+15.1880000E+00,+2.8933415E+00,+8.7939E-03,+11.8092E-03
+15.1885000E+00,+2.8179647E+00,+8.7939E-03,-63.5677E-03
+15.1890000E+00,+2.8983667E+00,+8.7939E-03,-68.5928E-03
+15.1895000E+00,+2.8933415E+00,+8.7939E-03,-68.5928E-03
+15.1900000E+00,+2.8179647E+00,-179.6483E-03,-63.5677E-03
+15.1905000E+00,+2.8983667E+00,+8.7939E-03,-63.5677E-03
+15.1910000E+00,+2.8933415E+00,+8.7939E-03,-68.5928E-03
+15.1915000E+00,+2.7375626E+00,+8.7939E-03,-68.5928E-03
+15.1920000E+00,+2.8179647E+00,+8.7939E-03,-68.5928E-03
+15.1925000E+00,+2.8179647E+00,-179.6483E-03,-68.5928E-03
+15.1930000E+00,+2.8933415E+00,+8.7939E-03,+11.8092E-03
+15.1935000E+00,+2.8179647E+00,+8.7939E-03,-68.5928E-03
+15.1940000E+00,+2.8179647E+00,+8.7939E-03,-63.5677E-03
+15.1945000E+00,+2.8983667E+00,+8.7939E-03,+11.8092E-03
+15.1950000E+00,+2.8983667E+00,-179.6483E-03,-68.5928E-03
+15.1955000E+00,+2.8933415E+00,-179.6483E-03,-63.5677E-03
+15.1960000E+00,+2.8983667E+00,+8.7939E-03,+11.8092E-03
+15.1965000E+00,+2.8179647E+00,+21.3567E-03,-68.5928E-03
+15.1970000E+00,+2.8933415E+00,+8.7939E-03,+16.8343E-03
+15.1975000E+00,+2.8179647E+00,+8.7939E-03,-68.5928E-03
+15.1980000E+00,+2.8179647E+00,+8.7939E-03,+11.8092E-03
+15.1985000E+00,+2.8933415E+00,-179.6483E-03,+11.8092E-03
+15.1990000E+00,+2.8179647E+00,-179.6483E-03,-63.5677E-03
+15.1995000E+00,+2.8179647E+00,+8.7939E-03,-63.5677E-03
+15.2000000E+00,+2.8179647E+00,+8.7939E-03,-63.5677E-03
+15.2005000E+00,+2.8983667E+00,+8.7939E-03,-63.5677E-03
+15.2010000E+00,+2.8933415E+00,+8.7939E-03,+11.8092E-03
+15.2015000E+00,+2.8179647E+00,+209.7989E-03,+11.8092E-03
+15.2020000E+00,+2.8983667E+00,+8.7939E-03,-143.9697E-03
+15.2025000E+00,+2.8933415E+00,+21.3567E-03,+11.8092E-03
+15.2030000E+00,+2.8983667E+00,-179.6483E-03,-68.5928E-03
+15.2035000E+00,+2.8179647E+00,+8.7939E-03,-63.5677E-03
+15.2040000E+00,+2.8983667E+00,+8.7939E-03,-63.5677E-03
+15.2045000E+00,+2.7375626E+00,+8.7939E-03,+11.8092E-03
+15.2050000E+00,+2.8179647E+00,+8.7939E-03,-68.5928E-03
+15.2055000E+00,+2.8983667E+00,+8.7939E-03,+11.8092E-03
+15.2060000E+00,+2.8983667E+00,+209.7989E-03,-63.5677E-03
+15.2065000E+00,+2.8179647E+00,+209.7989E-03,+11.8092E-03
+15.2070000E+00,+2.8179647E+00,+8.7939E-03,-68.5928E-03
+15.2075000E+00,+2.8983667E+00,-179.6483E-03,-63.5677E-03
+15.2080000E+00,+2.8983667E+00,+8.7939E-03,+11.8092E-03
+15.2085000E+00,+2.8983667E+00,-179.6483E-03,+11.8092E-03
+15.2090000E+00,+2.8179647E+00,+8.7939E-03,-68.5928E-03
+15.2095000E+00,+2.8983667E+00,+8.7939E-03,-68.5928E-03
+15.2100000E+00,+2.8983667E+00,+8.7939E-03,+11.8092E-03
+15.2105000E+00,+2.8983667E+00,+209.7989E-03,+92.2112E-03
+15.2110000E+00,+2.8983667E+00,+8.7939E-03,-68.5928E-03
+15.2115000E+00,+2.8179647E+00,+8.7939E-03,+11.8092E-03
+15.2120000E+00,+2.8983667E+00,+8.7939E-03,-68.5928E-03
+15.2125000E+00,+2.8179647E+00,+8.7939E-03,-63.5677E-03
+15.2130000E+00,+2.8983667E+00,+8.7939E-03,+11.8092E-03
+15.2135000E+00,+2.8983667E+00,-179.6483E-03,-63.5677E-03
+15.2140000E+00,+2.8179647E+00,+8.7939E-03,+11.8092E-03
+15.2145000E+00,+2.8179647E+00,+8.7939E-03,-68.5928E-03
+15.2150000E+00,+2.8983667E+00,-179.6483E-03,-63.5677E-03
+15.2155000E+00,+2.8933415E+00,-179.6483E-03,-63.5677E-03
+15.2160000E+00,+2.8179647E+00,+8.7939E-03,-63.5677E-03
+15.2165000E+00,+2.8179647E+00,+8.7939E-03,-63.5677E-03
+15.2170000E+00,+2.8179647E+00,-179.6483E-03,+11.8092E-03
+15.2175000E+00,+2.8179647E+00,+8.7939E-03,-63.5677E-03
+15.2180000E+00,+2.8179647E+00,+8.7939E-03,-68.5928E-03
+15.2185000E+00,+2.8983667E+00,-179.6483E-03,+11.8092E-03
+15.2190000E+00,+2.8983667E+00,+209.7989E-03,+11.8092E-03
+15.2195000E+00,+2.8983667E+00,+8.7939E-03,+11.8092E-03
+15.2200000E+00,+2.8933415E+00,-179.6483E-03,+11.8092E-03
+15.2205000E+00,+2.8179647E+00,+209.7989E-03,-63.5677E-03
+15.2210000E+00,+2.8179647E+00,+8.7939E-03,-63.5677E-03
+15.2215000E+00,+2.8983667E+00,+8.7939E-03,-68.5928E-03
+15.2220000E+00,+2.8179647E+00,+8.7939E-03,-143.9697E-03
+15.2225000E+00,+2.8179647E+00,+8.7939E-03,-63.5677E-03
+15.2230000E+00,+2.8179647E+00,+8.7939E-03,-63.5677E-03
+15.2235000E+00,+2.8983667E+00,+8.7939E-03,-68.5928E-03
+15.2240000E+00,+2.8983667E+00,+8.7939E-03,+11.8092E-03
+15.2245000E+00,+2.8983667E+00,+8.7939E-03,-68.5928E-03
+15.2250000E+00,+2.8179647E+00,+209.7989E-03,+11.8092E-03
+15.2255000E+00,+2.8983667E+00,+209.7989E-03,-63.5677E-03
+15.2260000E+00,+2.8933415E+00,+8.7939E-03,-63.5677E-03
+15.2265000E+00,+2.8179647E+00,+209.7989E-03,-68.5928E-03
+15.2270000E+00,+2.8179647E+00,+21.3567E-03,+11.8092E-03
+15.2275000E+00,+2.8179647E+00,+8.7939E-03,-63.5677E-03
+15.2280000E+00,+2.8933415E+00,+8.7939E-03,-143.9697E-03
+15.2285000E+00,+2.8933415E+00,+209.7989E-03,+11.8092E-03
+15.2290000E+00,+2.8983667E+00,+209.7989E-03,+11.8092E-03
+15.2295000E+00,+2.8983667E+00,+8.7939E-03,+11.8092E-03
+15.2300000E+00,+2.8933415E+00,+8.7939E-03,+11.8092E-03
+15.2305000E+00,+2.8179647E+00,+8.7939E-03,+11.8092E-03
+15.2310000E+00,+2.8179647E+00,-179.6483E-03,+11.8092E-03
+15.2315000E+00,+2.8179647E+00,+209.7989E-03,-68.5928E-03
+15.2320000E+00,+2.8179647E+00,+8.7939E-03,+11.8092E-03
+15.2325000E+00,+2.8179647E+00,+8.7939E-03,-68.5928E-03
+15.2330000E+00,+2.8983667E+00,+8.7939E-03,+11.8092E-03
+15.2335000E+00,+2.8983667E+00,-179.6483E-03,+11.8092E-03
+15.2340000E+00,+2.8179647E+00,+8.7939E-03,+11.8092E-03
+15.2345000E+00,+2.8983667E+00,-179.6483E-03,-68.5928E-03
+15.2350000E+00,+2.8179647E+00,+8.7939E-03,+11.8092E-03
+15.2355000E+00,+2.8933415E+00,+8.7939E-03,-68.5928E-03
+15.2360000E+00,+2.8983667E+00,+8.7939E-03,-68.5928E-03
+15.2365000E+00,+2.8179647E+00,+8.7939E-03,-63.5677E-03
+15.2370000E+00,+2.8179647E+00,+8.7939E-03,+11.8092E-03
+15.2375000E+00,+2.8933415E+00,+8.7939E-03,+11.8092E-03
+15.2380000E+00,+2.8179647E+00,-179.6483E-03,+11.8092E-03
+15.2385000E+00,+2.8179647E+00,+8.7939E-03,-68.5928E-03
+15.2390000E+00,+2.8179647E+00,-179.6483E-03,-68.5928E-03
+15.2395000E+00,+2.8933415E+00,+8.7939E-03,-68.5928E-03
+15.2400000E+00,+2.8933415E+00,+209.7989E-03,+11.8092E-03
+15.2405000E+00,+2.8933415E+00,+8.7939E-03,-63.5677E-03
+15.2410000E+00,+2.8179647E+00,+8.7939E-03,-68.5928E-03
+15.2415000E+00,+2.8933415E+00,-179.6483E-03,+11.8092E-03
+15.2420000E+00,+2.8983667E+00,+8.7939E-03,+11.8092E-03
+15.2425000E+00,+2.8983667E+00,-179.6483E-03,+11.8092E-03
+15.2430000E+00,+2.8983667E+00,+8.7939E-03,-68.5928E-03
+15.2435000E+00,+2.8983667E+00,+8.7939E-03,-63.5677E-03
+15.2440000E+00,+2.9737436E+00,+8.7939E-03,+11.8092E-03
+15.2445000E+00,+2.8179647E+00,+21.3567E-03,-68.5928E-03
+15.2450000E+00,+2.8179647E+00,+21.3567E-03,-68.5928E-03
+15.2455000E+00,+2.8933415E+00,-179.6483E-03,+11.8092E-03
+15.2460000E+00,+2.8179647E+00,-179.6483E-03,-68.5928E-03
+15.2465000E+00,+2.8983667E+00,+8.7939E-03,-63.5677E-03
+15.2470000E+00,+2.8179647E+00,+8.7939E-03,-68.5928E-03
+15.2475000E+00,+2.8179647E+00,+209.7989E-03,+11.8092E-03
+15.2480000E+00,+2.8179647E+00,+8.7939E-03,+11.8092E-03
+15.2485000E+00,+2.8983667E+00,+8.7939E-03,+11.8092E-03
+15.2490000E+00,+2.8933415E+00,+209.7989E-03,-143.9697E-03
+15.2495000E+00,+2.8983667E+00,+8.7939E-03,-68.5928E-03
+15.2500000E+00,-1.1308E-03,+8.7939E-03,-63.5677E-03
+15.2505000E+00,-81.5328E-03,+8.7939E-03,+11.8092E-03
+15.2510000E+00,-76.5077E-03,-179.6483E-03,+11.8092E-03
+15.2515000E+00,-1.1308E-03,+8.7939E-03,+11.8092E-03
+15.2520000E+00,-76.5077E-03,+209.7989E-03,+11.8092E-03
+15.2525000E+00,-76.5077E-03,+8.7939E-03,+11.8092E-03
+15.2530000E+00,-81.5328E-03,+8.7939E-03,-63.5677E-03
+15.2535000E+00,-76.5077E-03,+8.7939E-03,-68.5928E-03
+15.2540000E+00,-81.5328E-03,+8.7939E-03,+11.8092E-03
+15.2545000E+00,-76.5077E-03,+8.7939E-03,+11.8092E-03
+15.2550000E+00,-76.5077E-03,+209.7989E-03,-143.9697E-03
+15.2555000E+00,-156.9097E-03,+8.7939E-03,-68.5928E-03
+15.2560000E+00,-76.5077E-03,-179.6483E-03,-148.9948E-03
+15.2565000E+00,-156.9097E-03,+8.7939E-03,+11.8092E-03
+15.2570000E+00,-76.5077E-03,+8.7939E-03,-63.5677E-03
+15.2575000E+00,-81.5328E-03,+8.7939E-03,+11.8092E-03
+15.2580000E+00,-76.5077E-03,+8.7939E-03,-63.5677E-03
+15.2585000E+00,-81.5328E-03,+8.7939E-03,-63.5677E-03
+15.2590000E+00,-81.5328E-03,+8.7939E-03,-68.5928E-03
+15.2595000E+00,-76.5077E-03,+8.7939E-03,-68.5928E-03
+15.2600000E+00,-1.1308E-03,+8.7939E-03,-68.5928E-03
+15.2605000E+00,-76.5077E-03,+8.7939E-03,+11.8092E-03
+15.2610000E+00,-76.5077E-03,+8.7939E-03,-68.5928E-03
+15.2615000E+00,-156.9097E-03,-179.6483E-03,-68.5928E-03
+15.2620000E+00,-156.9097E-03,+209.7989E-03,-63.5677E-03
+15.2625000E+00,-76.5077E-03,+8.7939E-03,-63.5677E-03
+15.2630000E+00,-76.5077E-03,+8.7939E-03,+11.8092E-03
+15.2635000E+00,-76.5077E-03,+8.7939E-03,+11.8092E-03
+15.2640000E+00,-76.5077E-03,+8.7939E-03,-68.5928E-03
+15.2645000E+00,-156.9097E-03,+209.7989E-03,-68.5928E-03
+15.2650000E+00,-237.3117E-03,+8.7939E-03,-68.5928E-03
+15.2655000E+00,-81.5328E-03,+8.7939E-03,+11.8092E-03
+15.2660000E+00,-76.5077E-03,+8.7939E-03,-68.5928E-03
+15.2665000E+00,-76.5077E-03,+209.7989E-03,-68.5928E-03
+15.2670000E+00,-1.1308E-03,+8.7939E-03,-68.5928E-03
+15.2675000E+00,-76.5077E-03,+8.7939E-03,-63.5677E-03
+15.2680000E+00,-81.5328E-03,+209.7989E-03,+11.8092E-03
+15.2685000E+00,-76.5077E-03,+209.7989E-03,-68.5928E-03
+15.2690000E+00,-76.5077E-03,+222.3617E-03,-68.5928E-03
+15.2695000E+00,-1.1308E-03,+3.8278894E+00,-68.5928E-03
+15.2700000E+00,-76.5077E-03,+3.8278894E+00,-143.9697E-03
+15.2705000E+00,-76.5077E-03,+3.8278894E+00,-63.5677E-03
+15.2710000E+00,-76.5077E-03,+3.8278894E+00,+11.8092E-03
+15.2715000E+00,-81.5328E-03,+3.6394472E+00,+11.8092E-03
+15.2720000E+00,-76.5077E-03,+3.8278894E+00,-68.5928E-03
+15.2725000E+00,-1.1308E-03,+3.6394472E+00,-68.5928E-03
+15.2730000E+00,-76.5077E-03,+3.8278894E+00,-68.5928E-03
+15.2735000E+00,-1.1308E-03,+3.6394472E+00,-68.5928E-03
+15.2740000E+00,-76.5077E-03,+3.8278894E+00,-68.5928E-03
+15.2745000E+00,-156.9097E-03,+3.8278894E+00,+11.8092E-03
+15.2750000E+00,-76.5077E-03,+3.6268844E+00,-63.5677E-03
+15.2755000E+00,-76.5077E-03,+3.8278894E+00,+11.8092E-03
+15.2760000E+00,-76.5077E-03,+3.8278894E+00,-68.5928E-03
+15.2765000E+00,-81.5328E-03,+3.6394472E+00,+11.8092E-03
+15.2770000E+00,-81.5328E-03,+3.8278894E+00,+11.8092E-03
+15.2775000E+00,-76.5077E-03,+3.8278894E+00,-68.5928E-03
+15.2780000E+00,-81.5328E-03,+3.8278894E+00,-63.5677E-03
+15.2785000E+00,-76.5077E-03,+3.6394472E+00,+11.8092E-03
+15.2790000E+00,-76.5077E-03,+3.8278894E+00,+11.8092E-03
+15.2795000E+00,-76.5077E-03,+3.8278894E+00,+11.8092E-03
+15.2800000E+00,-76.5077E-03,+3.8278894E+00,-68.5928E-03
+15.2805000E+00,-156.9097E-03,+3.8278894E+00,-68.5928E-03
+15.2810000E+00,-156.9097E-03,+3.8278894E+00,-63.5677E-03
+15.2815000E+00,-76.5077E-03,+3.6268844E+00,-68.5928E-03
+15.2820000E+00,-1.1308E-03,+3.6394472E+00,-63.5677E-03
+15.2825000E+00,-76.5077E-03,+3.8278894E+00,+11.8092E-03
+15.2830000E+00,-156.9097E-03,+3.8278894E+00,-63.5677E-03
+15.2835000E+00,-76.5077E-03,+3.8278894E+00,-68.5928E-03
+15.2840000E+00,-156.9097E-03,+3.8278894E+00,-143.9697E-03
+15.2845000E+00,-76.5077E-03,+3.8278894E+00,-63.5677E-03
+15.2850000E+00,-76.5077E-03,+3.8278894E+00,+11.8092E-03
+15.2855000E+00,-156.9097E-03,+3.8278894E+00,-63.5677E-03
+15.2860000E+00,-156.9097E-03,+3.8278894E+00,-68.5928E-03
+15.2865000E+00,-81.5328E-03,+3.8278894E+00,+11.8092E-03
+15.2870000E+00,-1.1308E-03,+3.8278894E+00,-68.5928E-03
+15.2875000E+00,-76.5077E-03,+3.8278894E+00,+11.8092E-03
+15.2880000E+00,-76.5077E-03,+3.6394472E+00,-63.5677E-03
+15.2885000E+00,-156.9097E-03,+3.8278894E+00,+11.8092E-03
+15.2890000E+00,-76.5077E-03,+3.8278894E+00,-68.5928E-03
+15.2895000E+00,-1.1308E-03,+3.8278894E+00,+11.8092E-03
+15.2900000E+00,-76.5077E-03,+3.8278894E+00,+11.8092E-03
+15.2905000E+00,-76.5077E-03,+3.6394472E+00,-68.5928E-03
+15.2910000E+00,-156.9097E-03,+3.8278894E+00,-68.5928E-03
+15.2915000E+00,-76.5077E-03,+3.6394472E+00,-63.5677E-03
+15.2920000E+00,-156.9097E-03,+3.8278894E+00,+11.8092E-03
+15.2925000E+00,-81.5328E-03,+3.8278894E+00,-68.5928E-03
+15.2930000E+00,-76.5077E-03,+3.8278894E+00,+11.8092E-03
+15.2935000E+00,-76.5077E-03,+3.6394472E+00,-68.5928E-03
+15.2940000E+00,-1.1308E-03,+3.8278894E+00,-68.5928E-03
+15.2945000E+00,-76.5077E-03,+3.8278894E+00,+11.8092E-03
+15.2950000E+00,-81.5328E-03,+3.8278894E+00,+11.8092E-03
+15.2955000E+00,-81.5328E-03,+3.8278894E+00,+11.8092E-03
+15.2960000E+00,-81.5328E-03,+3.8278894E+00,+11.8092E-03
+15.2965000E+00,-1.1308E-03,+3.6394472E+00,+11.8092E-03
+15.2970000E+00,-76.5077E-03,+3.6268844E+00,-63.5677E-03
+15.2975000E+00,-81.5328E-03,+3.8278894E+00,-63.5677E-03
+15.2980000E+00,-76.5077E-03,+3.8278894E+00,+11.8092E-03
+15.2985000E+00,-76.5077E-03,+3.6394472E+00,+11.8092E-03
+15.2990000E+00,-156.9097E-03,+3.8278894E+00,-63.5677E-03
+15.2995000E+00,-81.5328E-03,+3.6394472E+00,+11.8092E-03
+15.3000000E+00,-76.5077E-03,+3.8278894E+00,-63.5677E-03
+15.3005000E+00,-76.5077E-03,+3.8278894E+00,-63.5677E-03
+15.3010000E+00,-76.5077E-03,+3.8278894E+00,-68.5928E-03
+15.3015000E+00,-76.5077E-03,+4.0288944E+00,+11.8092E-03
+15.3020000E+00,-76.5077E-03,+3.8278894E+00,-63.5677E-03
+15.3025000E+00,-1.1308E-03,+3.8278894E+00,-63.5677E-03
+15.3030000E+00,-81.5328E-03,+3.8278894E+00,+11.8092E-03
+15.3035000E+00,-156.9097E-03,+3.8278894E+00,+11.8092E-03
+15.3040000E+00,-1.1308E-03,+3.8278894E+00,-68.5928E-03
+15.3045000E+00,-81.5328E-03,+3.6394472E+00,-68.5928E-03
+15.3050000E+00,-76.5077E-03,+3.6394472E+00,-68.5928E-03
+15.3055000E+00,-156.9097E-03,+3.8278894E+00,+11.8092E-03
+15.3060000E+00,-76.5077E-03,+3.8278894E+00,-68.5928E-03
+15.3065000E+00,-156.9097E-03,+3.8278894E+00,-68.5928E-03
+15.3070000E+00,-76.5077E-03,+3.8278894E+00,-63.5677E-03
+15.3075000E+00,-76.5077E-03,+3.8278894E+00,+11.8092E-03
+15.3080000E+00,-76.5077E-03,+3.6394472E+00,+11.8092E-03
+15.3085000E+00,-1.1308E-03,+3.8278894E+00,+11.8092E-03
+15.3090000E+00,-76.5077E-03,+3.8278894E+00,-68.5928E-03
+15.3095000E+00,-76.5077E-03,+3.8278894E+00,+11.8092E-03
+15.3100000E+00,-156.9097E-03,+3.6394472E+00,-68.5928E-03
+15.3105000E+00,-76.5077E-03,+3.8278894E+00,-68.5928E-03
+15.3110000E+00,-156.9097E-03,+3.8278894E+00,+11.8092E-03
+15.3115000E+00,-76.5077E-03,+3.8278894E+00,-68.5928E-03
+15.3120000E+00,-156.9097E-03,+3.8278894E+00,-68.5928E-03
+15.3125000E+00,-1.1308E-03,+3.8278894E+00,-68.5928E-03
+15.3130000E+00,-156.9097E-03,+3.8278894E+00,-68.5928E-03
+15.3135000E+00,-156.9097E-03,+3.8278894E+00,+11.8092E-03
+15.3140000E+00,-76.5077E-03,+3.6394472E+00,-63.5677E-03
+15.3145000E+00,-76.5077E-03,+3.6268844E+00,+11.8092E-03
+15.3150000E+00,-156.9097E-03,+3.8278894E+00,-68.5928E-03
+15.3155000E+00,-1.1308E-03,+3.6268844E+00,-68.5928E-03
+15.3160000E+00,-156.9097E-03,+3.8278894E+00,+11.8092E-03
+15.3165000E+00,-1.1308E-03,+3.6394472E+00,+11.8092E-03
+15.3170000E+00,-1.1308E-03,+3.8278894E+00,+11.8092E-03
+15.3175000E+00,-76.5077E-03,+3.6394472E+00,+11.8092E-03
+15.3180000E+00,-156.9097E-03,+3.8278894E+00,-68.5928E-03
+15.3185000E+00,-76.5077E-03,+3.8278894E+00,+11.8092E-03
+15.3190000E+00,-1.1308E-03,+3.6268844E+00,-63.5677E-03
+15.3195000E+00,-1.1308E-03,+3.8278894E+00,+11.8092E-03
+15.3200000E+00,-76.5077E-03,+3.8278894E+00,-68.5928E-03
+15.3205000E+00,-1.1308E-03,+3.8278894E+00,-68.5928E-03
+15.3210000E+00,-156.9097E-03,+3.8404522E+00,-68.5928E-03
+15.3215000E+00,-76.5077E-03,+3.8278894E+00,+11.8092E-03
+15.3220000E+00,-76.5077E-03,+3.8278894E+00,-68.5928E-03
+15.3225000E+00,-156.9097E-03,+3.6268844E+00,-68.5928E-03
+15.3230000E+00,-156.9097E-03,+3.8278894E+00,-68.5928E-03
+15.3235000E+00,-1.1308E-03,+3.8278894E+00,+11.8092E-03
+15.3240000E+00,-76.5077E-03,+3.8278894E+00,+11.8092E-03
+15.3245000E+00,-76.5077E-03,+3.6268844E+00,-68.5928E-03
+15.3250000E+00,-76.5077E-03,+3.6394472E+00,-68.5928E-03
+15.3255000E+00,-1.1308E-03,+3.8278894E+00,+11.8092E-03
+15.3260000E+00,-76.5077E-03,+3.8278894E+00,-68.5928E-03
+15.3265000E+00,-156.9097E-03,+3.6394472E+00,+11.8092E-03
+15.3270000E+00,-76.5077E-03,+3.8278894E+00,-68.5928E-03
+15.3275000E+00,-76.5077E-03,+3.8278894E+00,+11.8092E-03
+15.3280000E+00,-76.5077E-03,+3.8278894E+00,+11.8092E-03
+15.3285000E+00,-1.1308E-03,+3.6268844E+00,+11.8092E-03
+15.3290000E+00,-156.9097E-03,+3.6394472E+00,-68.5928E-03
+15.3295000E+00,-76.5077E-03,+3.8278894E+00,-68.5928E-03
+15.3300000E+00,-1.1308E-03,+3.6394472E+00,+11.8092E-03
+15.3305000E+00,-156.9097E-03,+3.8278894E+00,+11.8092E-03
+15.3310000E+00,+3.8943E-03,+3.8278894E+00,+11.8092E-03
+15.3315000E+00,-81.5328E-03,+4.0288944E+00,+11.8092E-03
+15.3320000E+00,-1.1308E-03,+3.8278894E+00,-68.5928E-03
