x-axis,2,3,4
second,Volt,Volt,Volt
-25.12000E-03,+44.80528E-03,+3.72763813E+00,-1.54522614E+00
-25.09500E-03,+49.57915E-03,+3.70251250E+00,+1.00502513E+00
-25.07000E-03,+50.96106E-03,+3.70251250E+00,+2.97738696E+00
-25.04500E-03,+50.83543E-03,+3.70251250E+00,+3.20351761E+00
-25.02000E-03,+41.28770E-03,+3.70251250E+00,+1.53266333E+00
-24.99500E-03,+47.94599E-03,+3.70251250E+00,-1.00502513E+00
-24.97000E-03,+44.80528E-03,+3.76783914E+00,-3.01507540E+00
-24.94500E-03,+43.54900E-03,+3.70251250E+00,-3.19095480E+00
-24.92000E-03,+48.69976E-03,+3.70251250E+00,-1.60804021E+00
-24.89500E-03,+47.31785E-03,+3.70251250E+00,+917.08543E-03
-24.87000E-03,+48.69976E-03,+3.75276376E+00,+2.97738696E+00
-24.84500E-03,+49.32790E-03,+3.62713562E+00,+3.02763821E+00
-24.82000E-03,+46.56408E-03,+3.70251250E+00,+1.46984926E+00
-24.79500E-03,+48.57413E-03,+3.81306527E+00,-1.00502513E+00
-24.77000E-03,+46.43845E-03,+3.75276376E+00,-3.01507540E+00
-24.74500E-03,+47.31785E-03,+3.70753763E+00,-3.21608043E+00
-24.72000E-03,+42.66961E-03,+3.75276376E+00,-1.53266333E+00
-24.69500E-03,+44.55403E-03,+3.70251250E+00,+917.08543E-03
-24.67000E-03,+44.05152E-03,+3.68743713E+00,+2.77638193E+00
-24.64500E-03,+47.31785E-03,+3.70251250E+00,+3.19095480E+00
-24.62000E-03,+46.68971E-03,+3.75276376E+00,+1.40703519E+00
-24.59500E-03,+48.19724E-03,+3.74773863E+00,-1.03015076E+00
-24.57000E-03,+43.67463E-03,+3.71256275E+00,-3.01507540E+00
-24.54500E-03,+45.30780E-03,+3.77286426E+00,-3.39195983E+00
-24.52000E-03,+46.68971E-03,+3.78291451E+00,-1.53266333E+00
-24.49500E-03,+47.69473E-03,+3.73266326E+00,+804.02011E-03
-24.47000E-03,+45.30780E-03,+3.76783914E+00,+2.97738696E+00
-24.44500E-03,+41.66458E-03,+3.70251250E+00,+3.21608043E+00
-24.42000E-03,+45.30780E-03,+3.70251250E+00,+1.46984926E+00
-24.39500E-03,+44.55403E-03,+3.70251250E+00,-1.00502513E+00
-24.37000E-03,+44.05152E-03,+3.76783914E+00,-2.97738696E+00
-24.34500E-03,+43.29775E-03,+3.78291451E+00,-3.19095480E+00
-24.32000E-03,+46.68971E-03,+3.64723612E+00,-1.46984926E+00
-24.29500E-03,+46.56408E-03,+3.74773863E+00,+917.08543E-03
-24.27000E-03,+45.30780E-03,+3.70251250E+00,+2.97738696E+00
-24.24500E-03,+43.54900E-03,+3.77286426E+00,+3.19095480E+00
-24.22000E-03,+43.29775E-03,+3.72763813E+00,+1.53266333E+00
-24.19500E-03,+45.30780E-03,+3.70251250E+00,-1.00502513E+00
-24.17000E-03,+46.31282E-03,+3.70251250E+00,-2.97738696E+00
-24.14500E-03,+43.54900E-03,+3.70251250E+00,-3.21608043E+00
-24.12000E-03,+43.29775E-03,+3.72763813E+00,-1.60804021E+00
-24.09500E-03,+46.56408E-03,+3.70251250E+00,+917.08543E-03
-24.07000E-03,+46.68971E-03,+3.71256275E+00,+3.01507540E+00
-24.04500E-03,+43.92589E-03,+3.70251250E+00,+3.21608043E+00
-24.02000E-03,+44.67966E-03,+3.78291451E+00,+1.60804021E+00
-23.99500E-03,+46.56408E-03,+3.73266326E+00,-917.08543E-03
-23.97000E-03,+46.68971E-03,+3.76783914E+00,-3.01507540E+00
-23.94500E-03,+50.96106E-03,+3.70753763E+00,-3.21608043E+00
-23.92000E-03,+44.05152E-03,+3.70251250E+00,-1.53266333E+00
-23.89500E-03,+45.68468E-03,+3.65226125E+00,+1.00502513E+00
-23.87000E-03,+44.67966E-03,+3.76783914E+00,+2.81407037E+00
-23.84500E-03,+43.67463E-03,+3.70251250E+00,+3.01507540E+00
-23.82000E-03,+42.66961E-03,+3.72763813E+00,+1.40703519E+00
-23.79500E-03,+44.80528E-03,+3.70251250E+00,-1.00502513E+00
-23.77000E-03,+44.67966E-03,+3.70251250E+00,-2.97738696E+00
-23.74500E-03,+41.28770E-03,+3.69246225E+00,-3.19095480E+00
-23.72000E-03,+42.04146E-03,+3.70251250E+00,-1.60804021E+00
-23.69500E-03,+43.04649E-03,+3.74773863E+00,+1.00502513E+00
-23.67000E-03,+47.06659E-03,+3.70251250E+00,+2.83919600E+00
-23.64500E-03,+39.90579E-03,+3.70251250E+00,+3.19095480E+00
-23.62000E-03,+45.30780E-03,+3.75276376E+00,+1.53266333E+00
-23.59500E-03,+43.29775E-03,+3.74773863E+00,-1.11809046E+00
-23.57000E-03,+46.68971E-03,+3.71256275E+00,-2.97738696E+00
-23.54500E-03,+39.52890E-03,+3.70251250E+00,-3.02763821E+00
-23.52000E-03,+43.29775E-03,+3.70251250E+00,-1.53266333E+00
-23.49500E-03,+42.16709E-03,+3.70251250E+00,+1.00502513E+00
-23.47000E-03,+47.94599E-03,+3.70251250E+00,+2.97738696E+00
-23.44500E-03,+41.66458E-03,+3.77286426E+00,+3.02763821E+00
-23.42000E-03,+44.67966E-03,+3.70251250E+00,+1.67085428E+00
-23.39500E-03,+42.79523E-03,+3.65226125E+00,-1.08040202E+00
-23.37000E-03,+40.40830E-03,+3.71256275E+00,-3.01507540E+00
-23.34500E-03,+41.03644E-03,+3.70251250E+00,-3.21608043E+00
-23.32000E-03,+41.28770E-03,+3.70251250E+00,-1.60804021E+00
-23.29500E-03,+40.78518E-03,+3.70251250E+00,+1.00502513E+00
-23.27000E-03,+42.41835E-03,+3.70251250E+00,+2.81407037E+00
-23.24500E-03,+43.17212E-03,+3.62713562E+00,+3.21608043E+00
-23.22000E-03,+42.66961E-03,+3.70251250E+00,+1.53266333E+00
-23.19500E-03,+41.91584E-03,+3.70251250E+00,-1.00502513E+00
-23.17000E-03,+43.67463E-03,+3.63216074E+00,-3.17839198E+00
-23.14500E-03,+41.53895E-03,+3.70251250E+00,-3.37939701E+00
-23.12000E-03,+45.30780E-03,+3.72763813E+00,-1.67085428E+00
-23.09500E-03,+41.28770E-03,+3.73266326E+00,+804.02011E-03
-23.07000E-03,+41.03644E-03,+3.71256275E+00,+3.01507540E+00
-23.04500E-03,+41.53895E-03,+3.70251250E+00,+3.19095480E+00
-23.02000E-03,+41.28770E-03,+3.70251250E+00,+1.60804021E+00
-22.99500E-03,+43.67463E-03,+3.74773863E+00,-1.11809046E+00
-22.97000E-03,+39.65453E-03,+3.76783914E+00,-3.01507540E+00
-22.94500E-03,+39.65453E-03,+3.78291451E+00,-3.21608043E+00
-22.92000E-03,+42.04146E-03,+3.72763813E+00,-1.73366836E+00
-22.89500E-03,+41.66458E-03,+3.74773863E+00,+917.08543E-03
-22.87000E-03,+41.03644E-03,+3.71256275E+00,+2.97738696E+00
-22.84500E-03,+41.53895E-03,+3.70251250E+00,+3.02763821E+00
-22.82000E-03,+38.64951E-03,+3.75276376E+00,+1.46984926E+00
-22.79500E-03,+41.91584E-03,+3.74773863E+00,-1.11809046E+00
-22.77000E-03,+43.29775E-03,+3.71256275E+00,-3.01507540E+00
-22.74500E-03,+39.65453E-03,+3.76783914E+00,-3.21608043E+00
-22.72000E-03,+38.02136E-03,+3.70251250E+00,-1.53266333E+00
-22.69500E-03,+45.30780E-03,+3.74773863E+00,+1.00502513E+00
-22.67000E-03,+39.65453E-03,+3.75276376E+00,+3.01507540E+00
-22.64500E-03,+41.16207E-03,+3.76783914E+00,+3.21608043E+00
-22.62000E-03,+40.78518E-03,+3.70251250E+00,+1.53266333E+00
-22.59500E-03,+40.78518E-03,+3.74773863E+00,-1.00502513E+00
-22.57000E-03,+38.02136E-03,+3.63216074E+00,-3.17839198E+00
-22.54500E-03,+41.16207E-03,+3.70753763E+00,-3.21608043E+00
-22.52000E-03,+43.29775E-03,+3.75276376E+00,-1.53266333E+00
-22.49500E-03,+43.04649E-03,+3.70251250E+00,+917.08543E-03
-22.47000E-03,+43.04649E-03,+3.76783914E+00,+2.83919600E+00
-22.44500E-03,+39.65453E-03,+3.69246225E+00,+3.19095480E+00
-22.42000E-03,+37.26760E-03,+3.70251250E+00,+1.53266333E+00
-22.39500E-03,+40.15704E-03,+3.78291451E+00,-1.11809046E+00
-22.37000E-03,+35.63443E-03,+3.70251250E+00,-2.97738696E+00
-22.34500E-03,+41.28770E-03,+3.70753763E+00,-3.19095480E+00
-22.32000E-03,+36.63945E-03,+3.78291451E+00,-1.53266333E+00
-22.29500E-03,+41.28770E-03,+3.66733662E+00,+1.00502513E+00
-22.27000E-03,+41.03644E-03,+3.70251250E+00,+2.83919600E+00
