x-axis,1,2,3
second,Volt,Volt,Volt
+15.7222500E+00,+2.8179647E+00,+8.7939E-03,-8.2913E-03
+15.7225000E+00,+2.8732410E+00,-41.4574E-03,-68.5928E-03
+15.7227500E+00,+2.8179647E+00,+8.7939E-03,-8.2913E-03
+15.7230000E+00,+2.8179647E+00,+8.7939E-03,-68.5928E-03
+15.7232500E+00,+2.8179647E+00,-41.4574E-03,-68.5928E-03
+15.7235000E+00,+2.8380652E+00,+8.7939E-03,-8.2913E-03
+15.7237500E+00,+2.8179647E+00,-41.4574E-03,-68.5928E-03
+15.7240000E+00,+2.8380652E+00,+8.7939E-03,-43.4672E-03
+15.7242500E+00,+2.8380652E+00,+159.5477E-03,+11.8092E-03
+15.7245000E+00,+2.7777637E+00,+8.7939E-03,+11.8092E-03
+15.7247500E+00,+2.8732410E+00,+8.7939E-03,-68.5928E-03
+15.7250000E+00,+2.9536430E+00,-129.3971E-03,-8.2913E-03
+15.7252500E+00,+2.8732410E+00,+8.7939E-03,-8.2913E-03
+15.7255000E+00,+2.8983667E+00,+8.7939E-03,-8.2913E-03
+15.7257500E+00,+2.8983667E+00,-79.1458E-03,-8.2913E-03
+15.7260000E+00,+2.8380652E+00,+8.7939E-03,-8.2913E-03
+15.7262500E+00,+2.8983667E+00,-41.4574E-03,-43.4672E-03
+15.7265000E+00,+2.8380652E+00,+8.7939E-03,-43.4672E-03
+15.7267500E+00,+2.8380652E+00,-129.3971E-03,-68.5928E-03
+15.7270000E+00,+2.8179647E+00,+159.5477E-03,-43.4672E-03
+15.7272500E+00,+2.8983667E+00,+8.7939E-03,+11.8092E-03
+15.7275000E+00,+2.8732410E+00,-129.3971E-03,-68.5928E-03
+15.7277500E+00,+2.9335425E+00,+159.5477E-03,-43.4672E-03
+15.7280000E+00,+2.8983667E+00,+71.6080E-03,-8.2913E-03
+15.7282500E+00,+2.8179647E+00,+8.7939E-03,-43.4672E-03
+15.7285000E+00,+2.8732410E+00,+8.7939E-03,-68.5928E-03
+15.7287500E+00,+2.8732410E+00,-41.4574E-03,-43.4672E-03
+15.7290000E+00,+2.8732410E+00,+8.7939E-03,-43.4672E-03
+15.7292500E+00,+2.8732410E+00,+8.7939E-03,-43.4672E-03
+15.7295000E+00,+2.8179647E+00,-129.3971E-03,-68.5928E-03
+15.7297500E+00,+2.9536430E+00,+8.7939E-03,-43.4672E-03
+15.7300000E+00,+2.8983667E+00,+159.5477E-03,-8.2913E-03
+15.7302500E+00,+2.8983667E+00,+8.7939E-03,-68.5928E-03
+15.7305000E+00,+2.8983667E+00,-41.4574E-03,-68.5928E-03
+15.7307500E+00,+2.9536430E+00,+8.7939E-03,-68.5928E-03
+15.7310000E+00,+2.8983667E+00,-129.3971E-03,-8.2913E-03
+15.7312500E+00,+2.8179647E+00,+8.7939E-03,-8.2913E-03
+15.7315000E+00,+2.8732410E+00,+8.7939E-03,-68.5928E-03
+15.7317500E+00,+2.8179647E+00,+8.7939E-03,-43.4672E-03
+15.7320000E+00,+2.8983667E+00,+8.7939E-03,+11.8092E-03
+15.7322500E+00,+2.9335425E+00,+8.7939E-03,-68.5928E-03
+15.7325000E+00,+2.8732410E+00,+8.7939E-03,-68.5928E-03
+15.7327500E+00,+2.8983667E+00,+8.7939E-03,+11.8092E-03
+15.7330000E+00,+2.8732410E+00,+8.7939E-03,-68.5928E-03
+15.7332500E+00,+2.8983667E+00,+8.7939E-03,-68.5928E-03
+15.7335000E+00,+2.8732410E+00,+8.7939E-03,-8.2913E-03
+15.7337500E+00,+2.8179647E+00,+8.7939E-03,-43.4672E-03
+15.7340000E+00,+2.7777637E+00,+8.7939E-03,-43.4672E-03
+15.7342500E+00,+2.8732410E+00,-129.3971E-03,-43.4672E-03
+15.7345000E+00,+2.8380652E+00,-129.3971E-03,-123.8692E-03
+15.7347500E+00,+2.8732410E+00,+71.6080E-03,-68.5928E-03
+15.7350000E+00,+2.8732410E+00,-129.3971E-03,-8.2913E-03
+15.7352500E+00,+2.8732410E+00,+8.7939E-03,-88.6933E-03
+15.7355000E+00,+2.8380652E+00,+8.7939E-03,-43.4672E-03
+15.7357500E+00,+2.8983667E+00,+71.6080E-03,-68.5928E-03
+15.7360000E+00,+2.8179647E+00,+71.6080E-03,+11.8092E-03
+15.7362500E+00,+2.8380652E+00,+71.6080E-03,-8.2913E-03
+15.7365000E+00,+2.8983667E+00,+8.7939E-03,-68.5928E-03
+15.7367500E+00,+2.8179647E+00,+8.7939E-03,-103.7687E-03
+15.7370000E+00,+2.8380652E+00,+8.7939E-03,-8.2913E-03
+15.7372500E+00,+2.8380652E+00,+209.7989E-03,-68.5928E-03
+15.7375000E+00,+2.8380652E+00,+71.6080E-03,-68.5928E-03
+15.7377500E+00,+2.8983667E+00,+8.7939E-03,-8.2913E-03
+15.7380000E+00,+2.8380652E+00,+159.5477E-03,-68.5928E-03
+15.7382500E+00,+2.8983667E+00,+8.7939E-03,-68.5928E-03
+15.7385000E+00,+2.8732410E+00,+8.7939E-03,+11.8092E-03
+15.7387500E+00,+2.9184672E+00,-41.4574E-03,-68.5928E-03
+15.7390000E+00,+2.9335425E+00,+8.7939E-03,-43.4672E-03
+15.7392500E+00,+2.8732410E+00,+8.7939E-03,-43.4672E-03
+15.7395000E+00,+2.8732410E+00,+8.7939E-03,-43.4672E-03
+15.7397500E+00,+2.7928390E+00,+71.6080E-03,-43.4672E-03
+15.7400000E+00,+2.8179647E+00,+8.7939E-03,+11.8092E-03
+15.7402500E+00,+2.8983667E+00,+8.7939E-03,-8.2913E-03
+15.7405000E+00,+2.8380652E+00,+8.7939E-03,-43.4672E-03
+15.7407500E+00,+2.8179647E+00,-41.4574E-03,-8.2913E-03
+15.7410000E+00,+2.8983667E+00,+8.7939E-03,-68.5928E-03
+15.7412500E+00,+2.8380652E+00,+8.7939E-03,-68.5928E-03
+15.7415000E+00,+2.8732410E+00,+8.7939E-03,-43.4672E-03
+15.7417500E+00,+2.8380652E+00,+8.7939E-03,-8.2913E-03
+15.7420000E+00,+2.8732410E+00,+8.7939E-03,-8.2913E-03
+15.7422500E+00,+2.8732410E+00,+8.7939E-03,-103.7687E-03
+15.7425000E+00,+2.8380652E+00,-192.2111E-03,-8.2913E-03
+15.7427500E+00,+2.8732410E+00,+8.7939E-03,-8.2913E-03
+15.7430000E+00,+2.8732410E+00,+71.6080E-03,-8.2913E-03
+15.7432500E+00,+2.8380652E+00,+71.6080E-03,-68.5928E-03
+15.7435000E+00,+2.8380652E+00,+8.7939E-03,-43.4672E-03
+15.7437500E+00,+2.8179647E+00,+8.7939E-03,-43.4672E-03
+15.7440000E+00,+2.8380652E+00,-41.4574E-03,-43.4672E-03
+15.7442500E+00,+2.8380652E+00,+8.7939E-03,-28.3918E-03
+15.7445000E+00,+2.8179647E+00,+8.7939E-03,+11.8092E-03
+15.7447500E+00,+2.8983667E+00,-129.3971E-03,-68.5928E-03
+15.7450000E+00,+2.8732410E+00,+8.7939E-03,-43.4672E-03
+15.7452500E+00,+2.8380652E+00,+71.6080E-03,-68.5928E-03
+15.7455000E+00,+2.8732410E+00,+8.7939E-03,+72.1107E-03
+15.7457500E+00,+2.9536430E+00,-41.4574E-03,-68.5928E-03
+15.7460000E+00,+2.8179647E+00,+8.7939E-03,-68.5928E-03
+15.7462500E+00,+2.8179647E+00,+8.7939E-03,-8.2913E-03
+15.7465000E+00,+2.8983667E+00,-129.3971E-03,-8.2913E-03
+15.7467500E+00,+2.8380652E+00,+8.7939E-03,-68.5928E-03
+15.7470000E+00,+2.8732410E+00,-41.4574E-03,-68.5928E-03
+15.7472500E+00,+2.8732410E+00,+71.6080E-03,-68.5928E-03
+15.7475000E+00,+2.8179647E+00,+159.5477E-03,-8.2913E-03
+15.7477500E+00,+2.8983667E+00,+8.7939E-03,-123.8692E-03
+15.7480000E+00,+2.7928390E+00,+8.7939E-03,-28.3918E-03
+15.7482500E+00,+2.8732410E+00,+8.7939E-03,+11.8092E-03
+15.7485000E+00,+2.8732410E+00,-129.3971E-03,-8.2913E-03
+15.7487500E+00,+2.8179647E+00,-129.3971E-03,-68.5928E-03
+15.7490000E+00,+2.8983667E+00,+8.7939E-03,-68.5928E-03
+15.7492500E+00,+2.9536430E+00,+8.7939E-03,-8.2913E-03
+15.7495000E+00,+2.8983667E+00,+8.7939E-03,-68.5928E-03
+15.7497500E+00,+2.8179647E+00,-41.4574E-03,-43.4672E-03
+15.7500000E+00,+2.8179647E+00,-129.3971E-03,+11.8092E-03
+15.7502500E+00,+2.8380652E+00,+8.7939E-03,-43.4672E-03
+15.7505000E+00,+2.8179647E+00,-129.3971E-03,-43.4672E-03
+15.7507500E+00,+2.8983667E+00,+8.7939E-03,+11.8092E-03
+15.7510000E+00,+2.8732410E+00,+8.7939E-03,-68.5928E-03
+15.7512500E+00,+2.8380652E+00,+8.7939E-03,-68.5928E-03
+15.7515000E+00,+2.8380652E+00,+8.7939E-03,-8.2913E-03
+15.7517500E+00,+2.8983667E+00,+8.7939E-03,+11.8092E-03
+15.7520000E+00,+2.8732410E+00,+8.7939E-03,-43.4672E-03
+15.7522500E+00,+2.8531405E+00,-129.3971E-03,-103.7687E-03
+15.7525000E+00,+2.8732410E+00,+8.7939E-03,-8.2913E-03
+15.7527500E+00,+2.9536430E+00,+71.6080E-03,+11.8092E-03
+15.7530000E+00,+2.8380652E+00,+159.5477E-03,-123.8692E-03
+15.7532500E+00,+2.8380652E+00,-41.4574E-03,-43.4672E-03
+15.7535000E+00,+2.8983667E+00,+8.7939E-03,-68.5928E-03
+15.7537500E+00,+2.8732410E+00,+8.7939E-03,-43.4672E-03
+15.7540000E+00,+2.8983667E+00,-41.4574E-03,-8.2913E-03
+15.7542500E+00,+2.8983667E+00,-79.1458E-03,-68.5928E-03
+15.7545000E+00,+2.8732410E+00,+8.7939E-03,+11.8092E-03
+15.7547500E+00,+2.8983667E+00,+8.7939E-03,+11.8092E-03
+15.7550000E+00,+2.8380652E+00,-129.3971E-03,-8.2913E-03
+15.7552500E+00,+2.8179647E+00,+8.7939E-03,-43.4672E-03
+15.7555000E+00,+2.8380652E+00,+8.7939E-03,+11.8092E-03
+15.7557500E+00,+2.9335425E+00,+8.7939E-03,-8.2913E-03
+15.7560000E+00,+2.8179647E+00,+8.7939E-03,-43.4672E-03
+15.7562500E+00,+2.8732410E+00,+8.7939E-03,-43.4672E-03
+15.7565000E+00,+2.8983667E+00,-41.4574E-03,-43.4672E-03
+15.7567500E+00,+2.8983667E+00,+8.7939E-03,-148.9948E-03
+15.7570000E+00,+2.8983667E+00,+8.7939E-03,-8.2913E-03
+15.7572500E+00,+2.8732410E+00,-41.4574E-03,+11.8092E-03
+15.7575000E+00,+2.8983667E+00,-79.1458E-03,-8.2913E-03
+15.7577500E+00,+2.8983667E+00,-129.3971E-03,+11.8092E-03
+15.7580000E+00,+2.8380652E+00,-129.3971E-03,-68.5928E-03
+15.7582500E+00,+2.8581657E+00,+8.7939E-03,-8.2913E-03
+15.7585000E+00,+2.8179647E+00,+8.7939E-03,-8.2913E-03
+15.7587500E+00,+2.8179647E+00,+8.7939E-03,-43.4672E-03
+15.7590000E+00,+2.8983667E+00,+8.7939E-03,-68.5928E-03
+15.7592500E+00,+2.8179647E+00,+8.7939E-03,-68.5928E-03
+15.7595000E+00,+2.8732410E+00,-129.3971E-03,-88.6933E-03
+15.7597500E+00,+2.8983667E+00,+8.7939E-03,-68.5928E-03
+15.7600000E+00,+2.8983667E+00,-41.4574E-03,-68.5928E-03
+15.7602500E+00,+2.8179647E+00,+8.7939E-03,-103.7687E-03
+15.7605000E+00,+2.8732410E+00,+8.7939E-03,+11.8092E-03
+15.7607500E+00,+2.8983667E+00,+8.7939E-03,-43.4672E-03
+15.7610000E+00,+2.9536430E+00,+8.7939E-03,-68.5928E-03
+15.7612500E+00,+2.8983667E+00,+8.7939E-03,-8.2913E-03
+15.7615000E+00,+2.9184672E+00,-129.3971E-03,+11.8092E-03
+15.7617500E+00,+2.8380652E+00,+8.7939E-03,-68.5928E-03
+15.7620000E+00,+2.7978642E+00,+8.7939E-03,-68.5928E-03
+15.7622500E+00,+2.8732410E+00,+71.6080E-03,-8.2913E-03
+15.7625000E+00,+2.8732410E+00,-41.4574E-03,-43.4672E-03
+15.7627500E+00,+2.8179647E+00,-129.3971E-03,-68.5928E-03
+15.7630000E+00,+2.8732410E+00,+71.6080E-03,-68.5928E-03
+15.7632500E+00,+2.8179647E+00,-129.3971E-03,-43.4672E-03
+15.7635000E+00,+2.8380652E+00,+8.7939E-03,-8.2913E-03
+15.7637500E+00,+2.8179647E+00,+8.7939E-03,-43.4672E-03
+15.7640000E+00,+2.8732410E+00,+159.5477E-03,-8.2913E-03
+15.7642500E+00,+2.8179647E+00,+8.7939E-03,-68.5928E-03
+15.7645000E+00,+2.8380652E+00,-41.4574E-03,-43.4672E-03
+15.7647500E+00,+2.8732410E+00,+8.7939E-03,-8.2913E-03
+15.7650000E+00,+2.8983667E+00,+8.7939E-03,-8.2913E-03
+15.7652500E+00,+2.8380652E+00,+8.7939E-03,+11.8092E-03
+15.7655000E+00,+2.8732410E+00,+8.7939E-03,+11.8092E-03
+15.7657500E+00,+2.8732410E+00,+8.7939E-03,-68.5928E-03
+15.7660000E+00,+2.8983667E+00,+8.7939E-03,-68.5928E-03
+15.7662500E+00,+2.8732410E+00,-41.4574E-03,-8.2913E-03
+15.7665000E+00,+2.9536430E+00,+8.7939E-03,-43.4672E-03
+15.7667500E+00,+2.8983667E+00,+159.5477E-03,-43.4672E-03
+15.7670000E+00,+2.8179647E+00,-41.4574E-03,-8.2913E-03
+15.7672500E+00,+2.9335425E+00,+8.7939E-03,-68.5928E-03
+15.7675000E+00,+2.8983667E+00,+8.7939E-03,-68.5928E-03
+15.7677500E+00,+2.8983667E+00,-129.3971E-03,-68.5928E-03
+15.7680000E+00,+2.8179647E+00,-129.3971E-03,-68.5928E-03
+15.7682500E+00,+2.8179647E+00,+159.5477E-03,-8.2913E-03
+15.7685000E+00,+2.8179647E+00,+159.5477E-03,+11.8092E-03
+15.7687500E+00,+2.8983667E+00,+71.6080E-03,-68.5928E-03
+15.7690000E+00,+2.8380652E+00,+8.7939E-03,-43.4672E-03
+15.7692500E+00,+2.8983667E+00,+8.7939E-03,-43.4672E-03
+15.7695000E+00,+2.8380652E+00,-41.4574E-03,-68.5928E-03
+15.7697500E+00,+2.8380652E+00,+8.7939E-03,-43.4672E-03
+15.7700000E+00,+2.8531405E+00,-129.3971E-03,+11.8092E-03
+15.7702500E+00,+2.8732410E+00,+8.7939E-03,-8.2913E-03
+15.7705000E+00,+2.8179647E+00,+8.7939E-03,+11.8092E-03
+15.7707500E+00,+2.8983667E+00,+8.7939E-03,-8.2913E-03
+15.7710000E+00,+2.8983667E+00,+8.7939E-03,-43.4672E-03
+15.7712500E+00,+2.8380652E+00,+8.7939E-03,-43.4672E-03
+15.7715000E+00,+2.8179647E+00,+159.5477E-03,-28.3918E-03
+15.7717500E+00,+2.8179647E+00,+159.5477E-03,-43.4672E-03
+15.7720000E+00,+2.8983667E+00,-129.3971E-03,-8.2913E-03
+15.7722500E+00,+2.8983667E+00,-129.3971E-03,-8.2913E-03
+15.7725000E+00,+2.8380652E+00,+8.7939E-03,-148.9948E-03
+15.7727500E+00,+2.8179647E+00,+8.7939E-03,-43.4672E-03
+15.7730000E+00,+2.8380652E+00,+8.7939E-03,-43.4672E-03
+15.7732500E+00,+2.8732410E+00,+159.5477E-03,-68.5928E-03
+15.7735000E+00,+2.9335425E+00,-192.2111E-03,+11.8092E-03
+15.7737500E+00,+2.8983667E+00,+8.7939E-03,-28.3918E-03
+15.7740000E+00,+2.8179647E+00,+159.5477E-03,-8.2913E-03
+15.7742500E+00,+2.8983667E+00,+8.7939E-03,+11.8092E-03
+15.7745000E+00,+2.7928390E+00,+8.7939E-03,-68.5928E-03
+15.7747500E+00,+2.9536430E+00,+8.7939E-03,-8.2913E-03
+15.7750000E+00,+2.8983667E+00,+8.7939E-03,-68.5928E-03
+15.7752500E+00,+2.8380652E+00,+8.7939E-03,-68.5928E-03
+15.7755000E+00,+2.8732410E+00,-129.3971E-03,-43.4672E-03
+15.7757500E+00,+2.8179647E+00,+8.7939E-03,-68.5928E-03
+15.7760000E+00,+2.8380652E+00,+8.7939E-03,-68.5928E-03
+15.7762500E+00,+2.8732410E+00,-41.4574E-03,-43.4672E-03
+15.7765000E+00,+2.8380652E+00,+71.6080E-03,-8.2913E-03
+15.7767500E+00,+2.8983667E+00,+71.6080E-03,-8.2913E-03
+15.7770000E+00,+2.8179647E+00,-129.3971E-03,-88.6933E-03
+15.7772500E+00,+2.8380652E+00,+8.7939E-03,-68.5928E-03
+15.7775000E+00,+2.8179647E+00,+8.7939E-03,-68.5928E-03
+15.7777500E+00,+2.8732410E+00,+109.2964E-03,-68.5928E-03
+15.7780000E+00,+2.8380652E+00,+8.7939E-03,+11.8092E-03
+15.7782500E+00,+2.8732410E+00,+71.6080E-03,+11.8092E-03
+15.7785000E+00,+2.7576632E+00,+8.7939E-03,-88.6933E-03
+15.7787500E+00,+2.9335425E+00,-129.3971E-03,-8.2913E-03
+15.7790000E+00,+2.8732410E+00,+8.7939E-03,-68.5928E-03
+15.7792500E+00,+2.8983667E+00,+8.7939E-03,-88.6933E-03
+15.7795000E+00,+2.8983667E+00,+8.7939E-03,-43.4672E-03
+15.7797500E+00,+2.9335425E+00,+8.7939E-03,+11.8092E-03
+15.7800000E+00,+2.8983667E+00,+159.5477E-03,-43.4672E-03
+15.7802500E+00,+2.8380652E+00,-192.2111E-03,-68.5928E-03
+15.7805000E+00,+2.8581657E+00,+8.7939E-03,-43.4672E-03
+15.7807500E+00,+2.8983667E+00,+8.7939E-03,-8.2913E-03
+15.7810000E+00,+2.8732410E+00,+71.6080E-03,-148.9948E-03
+15.7812500E+00,+2.8732410E+00,+8.7939E-03,-8.2913E-03
+15.7815000E+00,+2.9536430E+00,+8.7939E-03,-68.5928E-03
+15.7817500E+00,+2.8179647E+00,+8.7939E-03,+11.8092E-03
+15.7820000E+00,+2.8732410E+00,+8.7939E-03,-8.2913E-03
+15.7822500E+00,+2.8983667E+00,+8.7939E-03,-8.2913E-03
+15.7825000E+00,+2.8983667E+00,+8.7939E-03,-8.2913E-03
+15.7827500E+00,+2.8732410E+00,+8.7939E-03,-68.5928E-03
+15.7830000E+00,+2.8380652E+00,+159.5477E-03,-88.6933E-03
+15.7832500E+00,+2.8380652E+00,+8.7939E-03,-103.7687E-03
+15.7835000E+00,+2.8179647E+00,+71.6080E-03,-68.5928E-03
+15.7837500E+00,+2.9184672E+00,+8.7939E-03,-123.8692E-03
+15.7840000E+00,+2.8732410E+00,+8.7939E-03,-68.5928E-03
+15.7842500E+00,+2.8983667E+00,+8.7939E-03,-8.2913E-03
+15.7845000E+00,+2.8380652E+00,-129.3971E-03,-8.2913E-03
+15.7847500E+00,+2.8732410E+00,+8.7939E-03,-8.2913E-03
+15.7850000E+00,+2.8179647E+00,+8.7939E-03,-68.5928E-03
+15.7852500E+00,+2.8983667E+00,-41.4574E-03,-43.4672E-03
+15.7855000E+00,+2.8179647E+00,+8.7939E-03,-43.4672E-03
+15.7857500E+00,+2.8983667E+00,-41.4574E-03,-8.2913E-03
+15.7860000E+00,+2.9335425E+00,+8.7939E-03,+11.8092E-03
+15.7862500E+00,+2.8983667E+00,+159.5477E-03,-68.5928E-03
+15.7865000E+00,+2.8983667E+00,+8.7939E-03,-43.4672E-03
+15.7867500E+00,+2.8983667E+00,+8.7939E-03,-43.4672E-03
+15.7870000E+00,+2.8983667E+00,+71.6080E-03,-68.5928E-03
+15.7872500E+00,+2.8983667E+00,+159.5477E-03,-43.4672E-03
+15.7875000E+00,+2.8179647E+00,+8.7939E-03,-68.5928E-03
+15.7877500E+00,+2.8983667E+00,-129.3971E-03,-8.2913E-03
+15.7880000E+00,+2.8983667E+00,+8.7939E-03,-28.3918E-03
+15.7882500E+00,+2.9335425E+00,-129.3971E-03,-68.5928E-03
+15.7885000E+00,+2.8983667E+00,+8.7939E-03,-68.5928E-03
+15.7887500E+00,+2.9335425E+00,+8.7939E-03,-68.5928E-03
+15.7890000E+00,+2.9184672E+00,-41.4574E-03,-8.2913E-03
+15.7892500E+00,+2.8732410E+00,-192.2111E-03,-8.2913E-03
+15.7895000E+00,+2.8581657E+00,+8.7939E-03,-68.5928E-03
+15.7897500E+00,+2.8380652E+00,-129.3971E-03,-8.2913E-03
+15.7900000E+00,+2.8983667E+00,-41.4574E-03,-68.5928E-03
+15.7902500E+00,+2.8983667E+00,-129.3971E-03,-8.2913E-03
+15.7905000E+00,+2.8732410E+00,+8.7939E-03,+11.8092E-03
+15.7907500E+00,+2.7777637E+00,+159.5477E-03,-88.6933E-03
+15.7910000E+00,+2.8380652E+00,+8.7939E-03,-68.5928E-03
+15.7912500E+00,+2.8732410E+00,-41.4574E-03,-68.5928E-03
+15.7915000E+00,+2.8732410E+00,+8.7939E-03,-28.3918E-03
+15.7917500E+00,+2.8380652E+00,+8.7939E-03,-8.2913E-03
+15.7920000E+00,+2.8179647E+00,+8.7939E-03,-68.5928E-03
+15.7922500E+00,+2.8983667E+00,+8.7939E-03,-68.5928E-03
+15.7925000E+00,+2.8983667E+00,+8.7939E-03,-43.4672E-03
+15.7927500E+00,+2.8179647E+00,+8.7939E-03,-43.4672E-03
+15.7930000E+00,+2.8732410E+00,+71.6080E-03,-43.4672E-03
+15.7932500E+00,+2.8983667E+00,+8.7939E-03,-68.5928E-03
+15.7935000E+00,+2.8983667E+00,-41.4574E-03,-68.5928E-03
+15.7937500E+00,+2.8179647E+00,-129.3971E-03,-43.4672E-03
+15.7940000E+00,+2.8380652E+00,+8.7939E-03,-8.2913E-03
+15.7942500E+00,+2.8380652E+00,+8.7939E-03,-68.5928E-03
+15.7945000E+00,+2.8983667E+00,+8.7939E-03,-43.4672E-03
+15.7947500E+00,+2.8732410E+00,+8.7939E-03,-68.5928E-03
+15.7950000E+00,+2.8179647E+00,-79.1458E-03,-68.5928E-03
+15.7952500E+00,+2.8179647E+00,-129.3971E-03,-8.2913E-03
+15.7955000E+00,+2.8983667E+00,+8.7939E-03,-68.5928E-03
+15.7957500E+00,+2.8983667E+00,+8.7939E-03,-8.2913E-03
+15.7960000E+00,+2.8179647E+00,-129.3971E-03,-68.5928E-03
+15.7962500E+00,+2.9184672E+00,+8.7939E-03,-68.5928E-03
+15.7965000E+00,+2.8380652E+00,+71.6080E-03,-68.5928E-03
+15.7967500E+00,+2.8179647E+00,-129.3971E-03,-68.5928E-03
+15.7970000E+00,+2.8732410E+00,+8.7939E-03,-43.4672E-03
+15.7972500E+00,+2.8983667E+00,+8.7939E-03,-43.4672E-03
+15.7975000E+00,+2.8380652E+00,+8.7939E-03,-8.2913E-03
+15.7977500E+00,+2.8983667E+00,+8.7939E-03,-43.4672E-03
+15.7980000E+00,+2.8732410E+00,-79.1458E-03,-88.6933E-03
+15.7982500E+00,+2.7375626E+00,+8.7939E-03,-43.4672E-03
+15.7985000E+00,+2.8732410E+00,+8.7939E-03,-8.2913E-03
+15.7987500E+00,+2.8732410E+00,+8.7939E-03,-68.5928E-03
+15.7990000E+00,+2.8179647E+00,+8.7939E-03,-43.4672E-03
+15.7992500E+00,+2.8983667E+00,+8.7939E-03,-8.2913E-03
+15.7995000E+00,+2.8732410E+00,-129.3971E-03,-8.2913E-03
+15.7997500E+00,+2.8732410E+00,+8.7939E-03,-8.2913E-03
+15.8000000E+00,+2.8983667E+00,+8.7939E-03,-68.5928E-03
+15.8002500E+00,+2.8983667E+00,+8.7939E-03,-8.2913E-03
+15.8005000E+00,+2.8380652E+00,+8.7939E-03,-68.5928E-03
+15.8007500E+00,+2.8179647E+00,-41.4574E-03,-43.4672E-03
+15.8010000E+00,+2.8983667E+00,+8.7939E-03,+11.8092E-03
+15.8012500E+00,+2.8380652E+00,+8.7939E-03,-43.4672E-03
+15.8015000E+00,+2.8179647E+00,+8.7939E-03,-68.5928E-03
+15.8017500E+00,+2.8983667E+00,+8.7939E-03,-43.4672E-03
+15.8020000E+00,+2.8380652E+00,+8.7939E-03,-68.5928E-03
+15.8022500E+00,+2.8983667E+00,-91.7086E-03,-68.5928E-03
+15.8025000E+00,+2.8380652E+00,+159.5477E-03,-8.2913E-03
+15.8027500E+00,+2.8380652E+00,+8.7939E-03,-43.4672E-03
+15.8030000E+00,+2.8179647E+00,+8.7939E-03,-8.2913E-03
+15.8032500E+00,+2.8732410E+00,-41.4574E-03,-68.5928E-03
+15.8035000E+00,+2.8732410E+00,+8.7939E-03,+11.8092E-03
+15.8037500E+00,+2.8983667E+00,+8.7939E-03,-123.8692E-03
+15.8040000E+00,+2.8983667E+00,+8.7939E-03,-88.6933E-03
+15.8042500E+00,+2.8983667E+00,+159.5477E-03,-8.2913E-03
+15.8045000E+00,+2.8380652E+00,+8.7939E-03,-28.3918E-03
+15.8047500E+00,+2.8380652E+00,-41.4574E-03,-8.2913E-03
+15.8050000E+00,+2.8983667E+00,+8.7939E-03,+11.8092E-03
+15.8052500E+00,+2.8179647E+00,+8.7939E-03,-68.5928E-03
+15.8055000E+00,+2.8732410E+00,-129.3971E-03,-43.4672E-03
+15.8057500E+00,+2.8179647E+00,+8.7939E-03,+11.8092E-03
+15.8060000E+00,+2.8732410E+00,-129.3971E-03,-68.5928E-03
+15.8062500E+00,+2.8983667E+00,+71.6080E-03,-123.8692E-03
+15.8065000E+00,+2.8732410E+00,+8.7939E-03,-68.5928E-03
+15.8067500E+00,+2.8179647E+00,-41.4574E-03,-68.5928E-03
+15.8070000E+00,+2.8983667E+00,+8.7939E-03,-43.4672E-03
+15.8072500E+00,+2.8983667E+00,+159.5477E-03,-8.2913E-03
+15.8075000E+00,+2.8380652E+00,+71.6080E-03,-123.8692E-03
+15.8077500E+00,+2.8380652E+00,+8.7939E-03,-68.5928E-03
+15.8080000E+00,+2.8732410E+00,+8.7939E-03,-8.2913E-03
+15.8082500E+00,+2.8732410E+00,+8.7939E-03,-123.8692E-03
+15.8085000E+00,+2.8732410E+00,+8.7939E-03,-8.2913E-03
+15.8087500E+00,+2.9184672E+00,+8.7939E-03,-68.5928E-03
+15.8090000E+00,+2.8983667E+00,+8.7939E-03,+11.8092E-03
+15.8092500E+00,+2.8983667E+00,+8.7939E-03,-68.5928E-03
+15.8095000E+00,+2.8179647E+00,+8.7939E-03,-68.5928E-03
+15.8097500E+00,+2.8983667E+00,+159.5477E-03,+11.8092E-03
+15.8100000E+00,+2.8732410E+00,-129.3971E-03,-68.5928E-03
+15.8102500E+00,+2.8983667E+00,-41.4574E-03,-43.4672E-03
+15.8105000E+00,+2.8179647E+00,-41.4574E-03,-8.2913E-03
+15.8107500E+00,+2.8380652E+00,-192.2111E-03,-68.5928E-03
+15.8110000E+00,+2.8983667E+00,+8.7939E-03,-68.5928E-03
+15.8112500E+00,+2.8983667E+00,+159.5477E-03,+11.8092E-03
+15.8115000E+00,+2.8732410E+00,+8.7939E-03,+11.8092E-03
+15.8117500E+00,+2.8179647E+00,+71.6080E-03,-88.6933E-03
+15.8120000E+00,+2.8983667E+00,+159.5477E-03,-8.2913E-03
+15.8122500E+00,+2.8179647E+00,+8.7939E-03,-43.4672E-03
+15.8125000E+00,+2.8983667E+00,+8.7939E-03,-68.5928E-03
+15.8127500E+00,+2.8179647E+00,+159.5477E-03,-68.5928E-03
+15.8130000E+00,+2.8983667E+00,+8.7939E-03,-68.5928E-03
+15.8132500E+00,+2.8983667E+00,+159.5477E-03,-68.5928E-03
+15.8135000E+00,+2.8380652E+00,+8.7939E-03,-43.4672E-03
+15.8137500E+00,+2.8732410E+00,+8.7939E-03,-68.5928E-03
